S.,,,Un
No.,Branch,Course Name/Group Name,(Credits)
,,,
,,,
,,,
267,EE,ELECTRICAL ENGINEERING,0-2-6-
,,LAB I(EE380A),0(12)
,,,
,,,
,,,
,,,
,,,
,,,
,,,
268,EE,ELECTRICAL ENGINEERING,0-3-6-
,,LABORATORY -II(EE381A),0(12)
269,EE,ELECTRICAL ENGINEERING,0-0-2-
,,COMMUNICATION,0(2)
,,SKILLS(EE390A),
270,EE,ELECTRICAL ENGINEERING,0-0-2-
,,UNDER GRADUATE,0(4)
,,PROJECT I(EE391A),
271,EE,ELECTRICAL ENGINEERING,0-2-6-
,,LAB I(EE480A),0(10)
,,,
,,,
,,,
,,,
272,EE,ELECTRICAL ENGINEERING,0-3-6-
,,LABORATORY -II(EE481A),0(6)
273,EE,UNDER GRADUATE,0-0-0-
,,PROJECT -III(EE491A),0(9)
274,EE,STATISTICAL SIGNAL,3-0-0-
,,PROCESSING-I(EE602A),0(9)
275,EE,MACHINE LEARNING FOR,3-0-0-
,,SIGNAL,0(9)
,,PROCESSING(EE603A),
276,EE,IMAGE,3-0-0-
,,PROCESSING(EE604A),0(9)
277,EE,INTRODUCTION TO SIGNAL,3-0-0-
,,ANALYSIS(EE605A),0(9)
,,,
278,EE,ANALOG/DIGITAL VLSI,3-0-0-
,,CIRCUITS(EE610A),0(9)
279,EE,SOLID STATE DEVICES,3-0-0-
,,I(EE614A),0(9)
280,EE,SEMICONDUCTOR DEVICE,3-0-0-
281,EE,INDUSTRIAL AUTOMATION,3-0-0-
,,AND CONTROL(EE617A),0(9)
282,EE,INTEGRATED CIRCUIT,3-0-0-
,,FABRICATION,0(9)
,,TECHNOLOGY(EE618A),
283,EE,VLSI SYSTEM,3-0-0-
,,DESIGN(EE619A),0(9)
284,EE,REPRESENTATION AND,3-0-0-
,,ANALYSIS OF RANDOM,0(9)
,,SIGNALS(EE621A),
285,EE,DIGITAL,3-0-0-
,,SWITCHING(EE629A),0(9)
286,EE,SIMULATON OF MODERN,3-0-3-
,,POWER SYSTEMS(EE630A),0(12)
,,,
287,EE,ECONOMIC OPERATION &,3-0-0-
,,CONTROL OF POWER,0(9)
,,SYSTEMS(EE632A),
288,EE,ELECTRICAL INSULATION,3-0-0-
,,IN POWER APPARATUS,0(9)
,,AND SYSTEMS(EE634A),
289,EE,ADVANCED ENGINEERING,3-0-0-
,,ELECTROMAGNETICS(EE64,0(9)
,,1A),
290,EE,ANTENNAS ANALYSIS &,3-0-0-
,,SYNTHESIS(EE642A),0(9)
,,,
,,,
,,,
291,EE,MONOLITHIC MICROWAVE,3-0-0-
,,ICS(EE645A),0(9)
,,,
292,EE,MICROWAVE,2-0-3-
293,EE,BASICS OF MODERN,3-0-0-
,,CONTROL,0(9)
,,SYSTEMS(EE650A),
294,EE,DIGITAL CONTROL(EE653A),3-0-0-
,,,0(9)
,,,
,,,
295,EE,COMPUTATIONAL ASPECTS,3-0-0-
,,OF TOMOGRAPHIC,0(9)
,,IMAGING : MODELS TO,
,,INVERSIONS(EE659A),
296,EE,BASICS OF POWER,3-0-3-
,,ELECTRONIC,0(12)
,,CONVERTERS(EE660A),
297,EE,FUNDAMENTALS OF,3-0-0-
,,ELECTRIC DRIVES(EE664A),0(9)
,,,
,,,
298,EE,INFORMATION,3-0-0-
,,THEORY(EE667A),0(9)
,,,
,,,
299,EE,WIRELESS,3-0-0-
,,COMMUNICATIONS(EE670A,0(9)
,,),
300,EE,DIGITAL COMMUNICATION,3-0-0-
,,NETWORKS(EE673A),0(9)
301,EE,SIMULATION BASED,3-0-0-
S.,,,Units
No.,Branch,Course Name/Group Name,(Credits)
,,MEASUREMENTS AND,0(9)
,,DESIGN(EE647A),
S.,,,Units
No.,Branch,Course Name/Group Name,(Credits)
302,EE,SMART GRID,3-0-0-
,,TECHNOLOGIES(EE679A),0(9)
,,,
,,,
303,EE,QUANTUM AND WAVE,3-0-0-
,,PHENOMENA(EE683A),0(9)
304,EE,FIBER-OPTIC,3-0-0-
,,COMMUNICATIONS(EE684A,0(9)
,,),
305,EE,SEMICONDUCTOR OPTICAL,3-0-0-
,,COMMUNICATION,0(9)
,,DEVICES(EE685A),
306,EE,SPECIAL TOPICS IN,3-0-0-
,,MICROELECTRONICS(EE698,0(9)
,,D),
307,EE,RF,3-0-0-
,,MICROELECTRONICS(EE698,0(9)
,,F),
308,EE,ANALOG CIRCUITS FOR,3-0-0-
,,SIGNAL,0(9)
,,PROCESSING(EE698W),
309,EE,M TECH THESIS(EE699),0-0-0-
,,,0(0)
,,,
310,EE,MACHINE LEARNING,3-0-0-
,,THEORY(EE798C),0(9)
311,EE,INTRODUCTION TO,3-0-0-
,,TRANSPORTATION,0(9)
,,ELECTRIFICATION(EE798D),
312,EE,SMART GRID MONITORING,3-0-0-
,,AND,0(9)
,,VISUALIZATION(EE798E),
313,EE,ADVANCED MODULATION,3-0-0-
S.,,,Units
No.,Branch,Course Name/Group Name,(Credits)
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
317,EE,INTRODUCTION TO,3-1-2-
,,ELECTRICAL,0(13)
,,ENGINEERING(ESO203A),
,,,
318,ES,CRYSTALLOGRAPHY AND,3-0-2-
,,MINERALOGY(ES311A),0(11)
,,,
,,,
319,ES,CRYSTALLOGRAPHY AND,0-0-2-
,,MINERALOGY LAB(ES311P),0(2)
,,,
320,ES,COMMUNICATION SKILLS,0-0-2-
,,IN EARTH,0(2)
,,SCIENCES(ES400A),
321,ES,STRUCTURAL,2-0-3-
,,GEOLOGY(ES411A),0(9)
,,,
322,ES,SEDIMENTARY PROCESSES,2-0-2-
,,& STRATIGRAPHIC,0(8)
,,PRINCIPLES(ES412A),
323,ES,GEOLOGICAL EVOLUTION,2-0-0-
,,OF INDIAN PLATE(ES417A),0(6)
324,ES,ECONOMIC,3-0-0-
,,GEOLOGY(ES450A),0(9)
,,,
325,ES,ENVIRONMENTAL,3-0-0-
,,GEOLOGY(ES451A),0(9)
,,,
326,ES,ENGINEERING,3-0-0-
,,GEOLOGY(ES452A),0(9)
,,,
327,ES,ANALYTICAL METHODS IN,2-0-3-
,,EARTH SCIENCES(ES455A),0(9)
,,,
328,ES,MS PROJECT(ES599),0-0-0-
,,,0(36)
329,ES,REMOTE SENSING AND GIS,2-0-3-
,,FOR GEO-RESOURCE,0(9)
,,EVALUATION(ES644A),
330,ES,ISOTOPE GEOCHEMISTRY,3-0-0-
,,AND,0(9)
,,APPLICATIONS(ES649A),
331,ES,COMMUNICATION SKILLS,0-0-0-
,,IN EARTH,0(0)
,,SCIENCES(ES650A),
332,ES,MATHEMATICS FOR EARTH,3-0-0-
,,SCIENCES(ES651A),0(9)
333,ES,ADVANCED STRUCTURAL,3-0-0-
,,GEOLOGY(ES654A),0(9)
334,ES,SOLID EARTH,3-1-0-
,,GEOPHYSICS(ES655A),0(11)
,,,
,,,
335,ES,ADVANCED METAMORPHIC,3-0-0-
336,ES,PHYSICS OF,3-0-0-
,,EARTHQUAKES(ES665A),0(9)
,,,
337,ES,M TECH THESIS(ES699),0-0-0-
,,,0(0)
,,,
,,,
338,ES,PH D THESIS(ES799),0-0-0-
,,,0(0)
339,ES,FUNDAMENTALS OF EARTH,3-0-0-
,,SCIENCES(ESO213A),0(9)
340,HSS,ELEMENTS OF VISUAL,3-1-0-
,,REPRESENTATION(ART106A,0(11)
,,),
341,HSS,THE ART OF AMERICAN,3-0-0-
,,WAR MOVIES(ART404A),0(9)
342,HSS,20TH-21ST CENTURY,3-0-0-
,,VISUAL CULTURE IN,0(9)
,,INDIA(ART407A),
343,HSS,ART A MEDIUM OF,2-0-3-
,,COMMUNICATION(ART704A,0(9)
,,),
344,HSS,RESEARCH METHODS IN,2-0-3-
,,VISUAL,0(9)
,,CULTURE(ART708A),
345,HSS,CREATIVE PAINTING-,2-0-3-
,,METHODOLOGY &,0(9)
,,PRACTICES(ART711A),
346,HSS,INTRODUCTION TO,3-1-0-
,,LITERATURE(ENG123A),0(11)
,,,
,,,
347,HSS,LANGUAGE AND,3-1-0-
348,HSS,INTRODUCTION TO FILM,3-1-0-
,,STUDIES(ENG125A),0(11)
,,,
,,,
349,HSS,SECOND LANGUAGE,3-0-0-
,,ACQUISITION(ENG408A),0(9)
350,HSS,LITERATURE AND,3-0-0-
,,IDEOLOGY(ENG432A),0(9)
,,,
351,HSS,MODERN DRAMA(ENG433A),3-0-0-
,,,0(9)
352,HSS,INDIAN,3-0-0-
,,LITERATURE(ENG437A),0(9)
353,HSS,LANGUAGES OF SOUTH,3-0-0-
,,ASIA(ENG448A),0(9)
354,HSS,INTRODUCTION TO INDIAN,3-0-0-
,,ENGLISH,0(5)
,,POETRY(ENG454A),
355,HSS,CLIMATE FICTION AND,3-0-0-
,,FILMS(ENG456A),0(9)
356,HSS,SYNTAX AND STRUCTURES,3-0-0-
,,OF LANGUAGE(ENG467A),0(9)
,,,
357,HSS,LANGUAGE CURRICULUM,3-0-0-
,,DESIGN(ENG707A),0(9)
358,HSS,LINGUISTIC,3-0-0-
,,ANALYSIS(ENG709A),0(9)
,,,
359,HSS,INDIVIDUAL,3-0-0-
S.,,,Units
No.,Branch,Course Name/Group Name,(Credits)
,,SOCIETY(ENG124A),0(11)
360,HSS,FEMINIST THEORY AND,3-0-0-
,,LITERATURE(ENG743A),0(9)
,,,
361,HSS,DOCUMENTARY FILM-,3-0-0-
,,HISTORY &,0(9)
,,THEORY(ENG744A),
362,HSS,POSTWAR AMERICAN,3-0-0-
,,FICTION(ENG750A),0(9)
,,,
363,HSS,RESEARCH METHODS IN,3-0-0-
,,ENGLISH AS A SECOND,0(9)
,,LANGUAGE,
,,STUDIES(ENG755A),
364,HSS,LANGUAGE,0-0-0-
,,DOCUMENTATION AND,9(9)
,,DESCRIPTION(ENG763A),
365,HSS,PERSPECTIVES OF THE,3-0-0-
,,POSTHUMAN AND / IN THE,0(9)
,,ANTHROPOCENE(ENG777A),
366,HSS,PHD THESIS(ENG799),0-0-0-
,,,0(0)
367,HSS,PHD THESIS(FA799),0-0-0-
,,,0(0)
368,HSS,INTRODUCTION TO,3-1-0-
,,PHILOSOPHY(PHI141A),0(11)
,,,
369,HSS,PHILOSOPHY OF,3-1-0-
,,BEAUTY(PHI161A),0(11)
,,,
370,HSS,MORAL THINKING(PHI447A),3-0-0-
371,HSS,PHILOSOPHY OF,3-0-0-
,,COGNITIVE,0(9)
,,SCIENCE(PHI452A),
372,HSS,PHILOSOPHICAL,3-0-0-
,,LOGIC(PHI455A),0(9)
,,,
373,HSS,PROBLEMS IN,3-0-0-
,,PHILOSOPHICAL,0(9)
,,AESTHETICS(PHI752A),
374,HSS,MORAL,3-0-0-
,,JUDGEMENT(PHI757A),0(9)
375,HSS,MODAL LOGIC(PHI768A),3-0-0-
,,,0(9)
,,,
,,,
376,HSS,SOCIAL AND POLITICAL,3-0-0-
,,PHILOSPHY(PHI774A),0(9)
,,,
377,HSS,EVOLUTIONARY THEORIES,3-0-0-
,,OF KNOWLEDGE AND,0(9)
,,COGNITION(PHI786A),
378,HSS,PHD THESIS(PHI799),0-0-0-
,,,0(0)
379,HSS,APPLICATION OF,3-1-0-
,,PSYCHOLOGY TO,0(11)
,,LIFE(PSY152A),
,,,
380,HSS,INTRODUCTION TO,3-0-0-
,,ABNORMAL,0(5)
,,PSYCHOLOGY(PSY452A),
381,HSS,SOCIAL,3-0-0-
,,COGNITION(PSY468A),0(9)
382,HSS,QUALITATIVE RESEARCH :,3-0-0-
383,HSS,SEMINAR COURSE IN,3-0-0-
,,PSYCHOLOGY(PSY776A),0(9)
,,,
384,HSS,ADVANCED COURSE IN,3-0-0-
,,SOCIAL,0(9)
,,COGNITION(PSY798A),
385,HSS,PHD THESIS(PSY799),0-0-0-
,,,0(0)
386,HSS,INTRODUCTORY,3-1-0-
,,SOCIOLOGY(SOC171A),0(11)
,,,
,,,
387,HSS,INTRODUCTORY,3-1-0-
,,SOCIOLOGY(SOC171B),0(11)
,,,
388,HSS,INTRODUCTION TO INDIAN,3-1-0-
,,SOCIETY(SOC173A),0(11)
,,,
,,,
389,HSS,SOCIOLOGY OF,3-0-0-
,,DEVELOPMENT(SOC470A),0(9)
390,HSS,INDIAN SOCIETY AND,3-0-0-
,,CULTURE(SOC473A),0(9)
391,HSS,URBAN HABITAT AND,3-0-0-
,,SOCIAL,0(9)
,,INTERACTION(SOC477A),
392,HSS,SOCIETY AND SOCIAL,3-0-0-
,,PROBLEMS OF,0(9)
,,INDIA(SOC481A),
,,,
393,HSS,HUMAN RIGHTS THEORY,3-0-0-
S.,,,Units
No.,Branch,Course Name/Group Name,(Credits)
,,AND PRACTICE(SOC486A),0(9)
,,,
394,HSS,RESEARCH,3-0-0-
,,METHODS(SOC720A),0(9)
,,,
395,HSS,SOCIOLOGICAL,3-0-0-
,,THEORY(SOC721A),0(9)
396,HSS,SOCIOLOGY OF,3-0-0-
,,ENVIRONMENT(SOC742A),0(9)
,,,
,,,
397,HSS,SOCIOLOGY OF,3-0-0-
,,MONEY(SOC755A),0(9)
,,,
,,,
398,HSS,PHD THESIS(SOC799),0-0-0-
,,,0(0)
399,IME,PROBABILITY AND,3-0-0-
,,STATISTICS(IME602A),0(9)
400,IME,INTRODUCTION TO,3-0-0-
,,COMPUTING(IME603A),0(9)
401,IME,OPERATIONS RESEARCH,3-0-0-
,,FOR,0(9)
,,MANAGEMENT(IME605A),
402,IME,FINANCIAL,3-0-0-
,,ENGINEERING(IME611A),0(9)
,,,
403,IME,INTRODUCTION TO GAME,3-0-0-
,,THEORY(IME636A),0(9)
404,IME,DATA MINING AND,3-0-0-
,,KNOWLEDGE,0(9)
S.,,,Units
No.,Branch,Course Name/Group Name,(Credits)
405,IME,ADVANCED STATISTICAL,3-0-0-
,,METHODS FOR BUSINESS,0(9)
,,ANALYTICS(IME692A),
406,IME,SEMINAR(IME698A),0-0-0-
,,,0(0)
407,IME,M TECH THESIS(IME699),0-0-0-
,,,0(0)
408,IME,STATISTICAL METHODS,3-0-0-
,,FOR MANAGEMENT,0(9)
,,RESEARCH(IME701A),
409,IME,PHD THESIS(IME799),0-0-0-
,,,0(0)
410,IME,ACCOUNTING &,3-0-0-
,,FINANCE(MBA601A),1(10)
411,IME,ECONOMIC ANALYSIS FOR,3-0-0-
,,MANAGEMENT(MBA606A),1(10)
,,,
412,IME,INVESTMENT VALUATION,3-0-0-
,,AND REAL,1(10)
,,OPTIONS(MBA610A),
413,IME,ORGANIZATION,3-0-0-
,,STRUCTURE AND,1(10)
,,DESIGN(MBA611A),
414,IME,STRATEGIC,3-0-0-
,,MANAGEMENT(MBA623A),0(10)
415,IME,MANAGEMENT OF,3-0-0-
,,TECHNOLOGY(MBA626A),0(10)
416,IME,MARKETING,3-0-0-
,,MANAGEMENT(MBA631A),1(10)
417,IME,SIMULATION OF BUSINESS,3-0-0-
,,SYSTEMS(MBA643A),0(10)
418,IME,ENTERPRISE INTEGRATION,3-0-0-
,,WITH IT(MBA646A),0(9)
419,IME,BUSINESS PROCESS,3-0-0-
,,MANAGEMENT(MBA647A),0(10)
,,,
420,IME,QUANTITATIVE METHODS,3-0-0-
,,FOR DECISION,1(10)
,,MAKING(MBA651A),
421,IME,TOTAL QUALITY,3-0-0-
,,MANAGEMENT(MBA663A),1(10)
422,IME,SUPPLY CHAIN,3-0-0-
,,MANAGEMENT(MBA664A),0(10)
423,IME,PROJECT,3-0-0-
,,MANAGEMENT(MBA666A),1(10)
424,IME,INTRODUCTION TO POLICY,3-0-0-
,,MAKING(MBA669A),0(10)
,,,
425,IME,MANAGING SERVICE,3-0-0-
,,OPERATIONS(MBA671A),0(10)
426,IME,MANAGEMENT,0-0-0-
,,SEMINARS(MBA698A),0(0)
427,IME,CAPSTONE PROJECT,0-0-0-
,,I(MBA701A),0(9)
428,IME,ORGANIZATIONAL,3-0-0-
,,STAFFING(MBA712A),0(5)
429,IME,PERFORMANCE,3-0-0-
,,MANAGEMENT(MBA713A),0(5)
430,IME,GOVERNANCE OF GLOBAL,3-0-0-
,,VALUE CHAINS(MBA717A),0(5)
,,,
431,IME,RETAIL,3-0-0-
S.,,,Units
No.,Branch,Course Name/Group Name,(Credits)
,,MANAGEMENT(MBA720A),0(10)
432,IME,BUSINESS TO BUSINESS,3-0-0-
,,MARKETING(MBA731A),1(5)
,,,
433,IME,STRATEGIC MARKETING,3-0-0-
,,COMMUNICATIONS(MBA73,0(5)
,,6A),
434,IME,CAUSAL INFERENCE,3-0-0-
,,METHODS FOR BUSINESS,0(5)
,,ANALYTICS(MBA753A),
435,IME,DERIVATIVE,3-0-0-
,,CONTRACTS(MBA772A),0(5)
,,,
436,IME,FINANCIAL,3-0-0-
,,INTERMEDIATION &,0(5)
,,COMMERCIAL,
,,BANKING(MBA773A),
437,IME,CREDIT RISK,3-0-0-
,,MANAGEMENT &,0(5)
,,MODELLING(MBA774A),
438,IME,RENEWABLE ENERGY -,3-0-0-
,,ECONOMICS POLICY AND,0(5)
,,REGULATION(MBA782A),
439,IME,PRODUCT DESIGN AND,0-0-0-
,,NEW PRODUCT,0(8)
,,MANAGEMENT(VLM601),
,,,
440,IME,SUPPLY CHAIN,0-0-0-
,,MANAGEMENT(VLM602),0(4)
441,IME,ADVANCE,0-0-0-
,,MATERIALS(VLM603),0(3)
442,IME,AUTOMATION & ROBOTICS,0-0-0-
,,IN,0(3)
,,MANUFACTURING(VLM604),
443,IME,COMPUTER INTEGRATED,0-0-0-
,,MANUFACTURING,0(3)
,,SYSTEMS(VLM605),
444,IME,DATA ANALYSIS AND,0-0-0-
,,DECISION,0(3)
,,MAKING(VLM606),
445,MDES,DESIGN THEORY(DES601A),2-0-3-
,,,0(9)
,,,
446,MDES,DESIGN PRACTICE,2-0-3-
,,I(DES602A),0(9)
,,,
447,MDES,INTEGRATED PRODUCT,2-0-3-
,,DEVELOPMENT-I(DES633A),0(9)
448,MDES,METHODS FOR DESIGN,2-0-3-
,,RESEARCH(DES635A),0(9)
,,,
449,MDES,DESIGN PROJECT,1-0-6-
,,I(DES681A),0(9)
,,,
450,MDES,M DES THESIS(DES699),0-0-0-
,,,0(0)
,,,
,,,
451,MDES,PH.D THESIS(DES799),0-0-0-
,,,0(0)
452,ME,DYNAMICS(ESO209A),2-1-0-
453,ME,FLUID MECHANICS,0-0-1-
,,LAB(ME231P),0(1)
454,ME,ENGINEERING DESIGN AND,1-0-2-
,,GRAPHICS(ME251A),0(5)
,,,
455,ME,ENERGY SYSTEMS,2-0-0-
,,I(ME301A),0(6)
,,,
456,ME,ADVANCE MECHANICS OF,2-0-1-
,,SOLIDS(ME321A),0(7)
457,ME,INTRODUCTION TO,3-0-0-
,,REFRIGERATION AND AIR,0(9)
,,CONDITIONING(ME340A),
458,ME,THEORY OF MECHANISMS,2-0-1-
,,& MACHINES(ME352A),0(7)
459,ME,INTERNAL COMBUSTION,3-0-0-
,,ENGINES(ME359A),0(9)
460,ME,MANUFACTURING SCIENCE,3-0-1-
,,& TECHNOLOGY(ME361A),0(10)
,,,
461,ME,MANUFACTURING SCIENCE,0-0-1-
,,& TECHNOLOGY,0(1)
,,LAB(ME361P),
462,ME,MECHANICAL,0-0-0-
,,ENGINEERING,2(2)
,,COMMUNICATION,
,,SKILLS(ME399A),
463,ME,ENERGY SYSTEMS-,3-0-1-
S.,,,Units
No.,Branch,Course Name/Group Name,(Credits)
,,II(ME401A),0(10)
,,,
,,,
464,ME,NUMERICAL SOLUTIONS IN,3-0-0-
,,ENGINEERING,0(9)
,,MECHANICS(ME454A),
465,ME,UG PROJECT-IV(ME498A),0-0-0-
,,,0(9)
,,,
466,ME,INTRODUCTION TO SOLID,3-0-0-
,,MECHANICS(ME621A),0(9)
467,ME,FINITE ELEMENT METHODS,3-0-0-
,,IN ENGINEERING,0(9)
,,MECHANICS(ME623A),
468,ME,APPLIED DYNAMICS AND,3-0-0-
,,VIBRATIONS(ME625A),0(9)
469,ME,COMPUTATIONAL FLUID,3-0-0-
,,DYNAMICS AND HEAT,0(9)
,,TRANSFER(ME630A),
470,ME,VISCOUS FLOW,3-0-0-
,,THEORY(ME631A),0(9)
471,ME,CONDUCTION AND,3-0-0-
,,RADIATION(ME641A),0(9)
472,ME,EXPERIMENTAL METHODS,3-0-0-
,,IN THERMAL,0(9)
,,SCIENCES(ME649A),
473,ME,MACHINING SCIENCE,3-0-0-
,,II(ME662A),0(9)
,,,
474,ME,DAMAGE MECHANICS OF,3-0-0-
,,COMPOSITE,0(9)
S.,,,Units
No.,Branch,Course Name/Group Name,(Credits)
475,ME,MATHEMATICS FOR,3-0-0-
,,ENGINEERS(ME681A),0(9)
,,,
476,ME,APPLIED NUMERICAL,3-0-0-
,,METHODS(ME685A),0(9)
477,ME,MICROSCALE THERMAL,0-0-0-
,,ENGINEERING(ME689A),0(9)
478,ME,WORLD HISTORY OF,3-0-0-
,,ENERGY(ME698D),0(9)
,,,
,,,
479,ME,COMPRESSIBLE,3-0-0-
,,FLOW(ME698J),0(9)
480,ME,BUBBLES AND,3-0-0-
,,DROPLETS(ME698K),0(9)
,,,
481,ME,MODELING OF,3-0-0-
,,MULTIPHYSICS,0(9)
,,SYSTEMS(ME698N),
482,ME,M TECH THESIS(ME699),0-0-0-
,,,0(0)
,,,
,,,
483,ME,DESIGN FOR,3-0-0-
,,MANUFACTURE &,0(9)
,,ASSEMBLY(ME701A),
484,ME,THEORY OF,3-0-0-
,,PLASTICITY(ME721A),0(9)
485,ME,MECHANICS OF,3-0-0-
,,BIOLOGICAL,0(9)
,,MEMBRANES(ME724A),
486,ME,COMPUTER AIDED,3-0-0-
,,ENGINEERING,0(9)
487,ME,VIBRATION,3-0-0-
,,CONTROL(ME756A),0(9)
,,,
488,ME,DYNAMICS OF ROTATING,3-0-0-
,,MACHINERY(ME757A),0(9)
489,ME,INTRODUCTION TO,3-0-0-
,,ROBOTICS(ME762A),0(9)
490,ME,ENGINEERING ACOUSTICS,3-0-0-
,,AND ITS CONTROL(ME778A),0(9)
,,,
491,ME,PHD THESIS(ME799),0-0-0-
,,,0(0)
492,ME,MS - RESEARCH,0-0-0-
,,THESIS(ME899),0(0)
493,ME,MANUFACTURING,1-0-3-
,,PROCESSES II(TA202A),0(6)
494,ME,MANUFACTURING,0-0-3-
,,PROCESSES II LAB(TA202P),0(3)
495,MS,STRUCTURAL & MAGNETIC,3-0-0-
,,PROPERTIES OF,0(9)
,,MATERIALS(MS601A),
496,MS,ELECTRICAL AND,3-0-0-
,,DIELECTRIC,0(9)
,,MATERIALS(MS602A),
,,,
497,MS,MECHANICAL PROPERTIES,3-0-0-
,,OF MATERIALS(MS603A),0(9)
,,,
498,MS,GRADUATE,0-0-0-
S.,,,Units
No.,Branch,Course Name/Group Name,(Credits)
499,MS,M TECH THESIS(MS699),0-0-0-
,,,0(0)
500,MS,PHD THESIS(MS799),0-0-0-
,,,0(0)
501,MSE,NATURE AND PROPERTIES,3-1-3-
,,OF MATERIALS(ESO205A),0(14)
,,,
,,,
,,,
,,,
,,,
502,MSE,THERMODYNAMICS &,3-1-0-
,,PHASE,0(11)
,,EQUILIBRIA(MSE201A),
503,MSE,PROFESSIONAL &,0-0-0-
,,TECHNICAL,2(2)
,,COMMUNICATION(MSE300,
,,A),
504,MSE,PHASE,2-0-0-
,,TRANSFORMATIONS(MSE30,0(6)
,,1A),
505,MSE,MECHANICAL BEHAVIOUR,3-0-0-
,,OF MATERIALS(MSE302A),0(9)
,,,
506,MSE,ELECTRONIC & MAGNETIC,3-0-0-
,,PROPERTIES OF,0(9)
,,MATERIALS(MSE303A),
507,MSE,PHYSICAL METALLURGY,0-0-3-
,,LABORATORY(MSE311A),0(3)
,,,
508,MSE,MECHANICAL BEHAVIOUR,0-0-3-
,,LABORATORY(MSE313A),0(3)
509,MSE,UNDER GRADUATE,0-0-2-
510,MSE,UNDER GRADUATE,3-0-0-
,,PROJECT III(MSE497A),0(9)
511,MSE,STRUCTURE AND,3-0-0-
,,CHARACTERIZATION OF,0(9)
,,MATERIALS(MSE615A),
512,MSE,TRANSPORT,3-0-0-
,,PHENOMENA(MSE626A),0(9)
,,,
513,MSE,ELECTRONIC DEVICES AND,3-0-0-
,,CHARACTERIZATION(MSE6,0(9)
,,28A),
514,MSE,PHYSICAL &,3-0-0-
,,MATHEMATICAL,0(9)
,,MODELLING OF,
,,STEELMAKING,
,,PROCESSES(MSE629A),
515,MSE,MICROSCOPY AND,3-0-0-
,,MICROANALYSIS OF,0(9)
,,MATERIALS(MSE642A),
516,MSE,ADVANCED CONCEPTS IN,3-0-0-
,,IRONMAKING(MSE651A),0(9)
517,MSE,NANOCOMPOSITE THIN,3-0-0-
,,FILMS AND,0(9)
,,APPLICATIONS(MSE652A),
518,MSE,DISLOCATIONS AND,3-0-0-
,,PLASTICITY(MSE658A),0(9)
,,,
,,,
519,MSE,POWDER,3-0-0-
,,METALLURGY(MSE659A),0(9)
,,,
520,MSE,SOLIDIFICATION,3-0-0-
521,MSE,HEAT TREATMENT AND,3-0-0-
,,SURFACE,0(9)
,,HARDENING(MSE671A),
522,MSE,FUNDAMENTAL AND,3-0-0-
,,APPLICATIONS OF,0(9)
,,ELECTROCHEMISTRY(MSE6,
,,73A),
523,MSE,SEMINAR,0-0-0-
,,PARTICIPATION(MSE690A),0(0)
,,,
,,,
524,MSE,SEMINAR,0-0-0-
,,PRESENTATION(MSE691A),0(0)
,,,
,,,
525,MSE,MATERIALS SCIENCE,3-0-0-
,,TECHNOLOGIES FOR,0(9)
,,APPLICATIONS IN LIFE,
,,SCIENCES(MSE693A),
526,MSE,NANOSTRUCTURES AND,3-0-0-
,,NANOMATERIALS:,0(9)
,,CHARACTERIZATION AND,
,,PROPERTIES(MSE694A),
527,MSE,M.TECH THESIS(MSE699),0-0-0-
,,,0(0)
528,MSE,PH D THESIS(MSE799),0-0-0-
,,,0(0)
529,MSE,MANUFACTURING,1-0-3-
,,PROCESSES I(TA201A),0(6)
530,MSE,MANUFACTURING,0-0-3-
,,PROCESSES I LAB(TA201P),0(3)
531,MTH,ENGLISH LANGUAGE AND,2-1-0-
532,MTH,COMPLEX,3-1-0-
,,VARIABLES(MSO202A),0(6)
,,,
,,,
,,,
,,,
533,MTH,PARTIAL DIFFERENTIAL,3-1-0-
,,EQUATIONS(MSO203B),0(6)
,,,
,,,
534,MTH,INTRODUCTION TO,3-1-0-
,,PROBABILITY,0(11)
,,THEORY(MSO205A),
535,MTH,MATHEMATICS -,3-1-0-
,,II(MTH102A),0(11)
,,,
,,,
536,MTH,A FIRST COURSE IN LINEAR,3-1-0-
,,ALGEBRA(MTH201A)/A,0(11)
,,,
537,MTH,A FIRST COURSE IN LINEAR,3-1-0-
,,ALGEBRA(MTH201A)/B,0(11)
,,,
,,,
538,MTH,SET THEORY AND,3-1-0-
,,DISCRETE,0(11)
,,MATHEMATICS(MTH202A),
539,MTH,INTRODUCTION TO,3-1-0-
,,FOURIER SERIES(MTH205A),0(11)
,,,
,,,
540,MTH,MATRIX ALGEBRA AND,3-1-0-
541,MTH,MATRIX ALGEBRA AND,3-1-0-
,,LINEAR ESTIMATION,0(6)
,,(MODULE II)(MTH207A),
542,MTH,DATA SCIENCE LAB,0-0-3-
,,1(MTH208A),2(5)
543,MTH,ANALYSIS- I(MTH301A),3-1-0-
,,,0(11)
,,,
544,MTH,SET THEORY &,3-1-0-
,,LOGIC(MTH302A),0(11)
,,,
545,MTH,SEVERAL VARIABLE,3-1-0-
,,CALCULUS &,0(11)
,,DEFFERENTIAL,
,,GEOMETRY(MTH305A),
546,MTH,UG PROJECT (UGP-,0-0-0-
,,I)(MTH391A),0(4)
547,MTH,UNDER GRADUATE,0-0-9-
,,PROJECT II(MTH392A),0(9)
